startup_name,founded_year,country,continent,industry,funding_stage,funding_stage_group,size_employees,size_revenue,size_funding,size_valuation,tech_stack,total_funding_millions,number_employees,annual_revenue_millions,valuation_billions,customers_millions,social_media_followers,revenue_per_employee,funding_per_employee,valuation_per_employee,revenue_per_customer,funding_per_customer,valuation_per_customer,funding_to_revenue,valuation_to_revenue,revenue_to_funding,followers_per_customer,success_score,acquired,ipo,cluster,ratio_cluster_new,ratio_pca1_new,ratio_pca2_new
Startup_727,2009-01-01,Japan,Asia,Gaming,Seed,Early Stage,Medium,Low,Low,Medium,"C++, ML",14.0,1676.0,172.0,22.44,81.0,2518640.0,0.10256410256410256,0.008348240906380441,13.381037567084078,2.097560975609756,0.17073170731707318,273.6585365853659,0.08092485549132948,129.71098265895955,11.466666666666667,30715.121951219513,1.0,1,0,1,1,-0.8933785563375805,-0.2592459977521648
Startup_728,2014-01-01,Brazil,South America,FoodTech,IPO,Late Stage,Medium,Medium,High,High,"Java, Spring",297.0,1299.0,487.0,39.91,63.0,1772725.0,0.37461538461538463,0.22846153846153847,30.7,7.609375,4.640625,623.59375,0.6086065573770492,81.7827868852459,1.6342281879194631,27698.828125,4.0,1,1,1,1,-0.6259579232510893,-0.11884503412896456
Startup_729,2016-01-01,UK,Europe,FoodTech,IPO,Late Stage,Large,High,High,Medium,"PHP, Laravel",396.0,4068.0,571.0,25.24,85.0,1870964.0,0.14032931924305725,0.0973212091422954,6.202998279675596,6.6395348837209305,4.604651162790698,293.48837209302326,0.6923076923076923,44.12587412587413,1.438287153652393,21755.39534883721,4.0,0,1,1,1,-0.7376417970731772,-0.2497086184550117
Startup_730,2003-01-01,India,Asia,Tech,Series A,Growth Stage,Large,Medium,High,High,"Java, Spring",375.0,3173.0,304.0,44.2,7.0,2404169.0,0.09577819785759294,0.11814744801512288,13.925645872715815,38.0,46.875,5525.0,1.2295081967213115,144.91803278688525,0.8085106382978723,300521.125,4.0,0,1,4,1,2.737339635562632,-0.240311294532579
Startup_731,2015-01-01,France,Europe,FinTech,Series A,Growth Stage,Medium,High,High,High,"Node.js, React",447.0,1333.0,789.0,42.61,77.0,2624193.0,0.5914542728635682,0.3350824587706147,31.94152923538231,10.115384615384615,5.730769230769231,546.2820512820513,0.5658227848101266,53.936708860759495,1.7611607142857142,33643.5,2.0,0,0,1,1,-0.5719268321694286,-0.052303165931920234
Startup_732,2005-01-01,UK,Europe,FinTech,Series A,Growth Stage,Medium,High,High,Low,"Java, Spring",303.0,1440.0,912.0,11.62,10.0,2137075.0,0.6328938237335184,0.2102706453851492,8.06384455239417,82.9090909090909,27.545454545454547,1056.3636363636363,0.33187294633077763,12.727272727272727,3.0,194279.54545454544,9.0,1,1,4,1,1.4098837224396952,-0.1504832585965614
Startup_733,2007-01-01,India,Asia,FoodTech,Series C,Growth Stage,Large,Low,High,High,"Node.js, React",259.0,4517.0,92.0,35.16,19.0,1518996.0,0.02036299247454626,0.05732625055334219,7.7822045152722445,4.6,12.95,1758.0,2.78494623655914,378.06451612903226,0.35384615384615387,75949.8,7.0,0,1,4,1,-0.04027401403896566,-0.2758101521776385
Startup_734,2019-01-01,Germany,Europe,Logistics,Series B,Growth Stage,Medium,High,High,Medium,"PHP, Laravel",306.0,1770.0,553.0,23.14,60.0,15926.0,0.31225296442687744,0.1727837380011293,13.066064370412196,9.065573770491802,5.016393442622951,379.344262295082,0.5523465703971119,41.768953068592054,1.8013029315960911,261.08196721311475,8.0,1,1,1,1,-0.7320160736065089,-0.1847100665969764
Startup_735,2009-01-01,Japan,Asia,FoodTech,Series C,Growth Stage,Medium,High,High,Low,"Python, AI",477.0,2057.0,713.0,4.53,32.0,107827.0,0.3464528668610301,0.23177842565597667,2.2011661807580176,21.606060606060606,14.454545454545455,137.27272727272728,0.6680672268907563,6.34453781512605,1.49163179916318,3267.4848484848485,6.0,1,1,4,1,-0.3954177508881674,-0.18833830840704438
Startup_736,2001-01-01,UK,Europe,Energy,IPO,Late Stage,Large,Medium,Medium,High,"Python, AI",245.0,4714.0,369.0,43.95,84.0,446222.0,0.0782608695652174,0.051961823966065745,9.321314952279957,4.341176470588235,2.8823529411764706,517.0588235294117,0.6621621621621622,118.78378378378379,1.5,5249.670588235294,2.0,0,1,1,1,-0.7952170177323155,-0.26383234563866725
Startup_737,2009-01-01,USA,North America,E-commerce,Seed,Early Stage,Large,High,High,Medium,"PHP, Laravel",370.0,4389.0,855.0,18.23,35.0,2809267.0,0.1947608200455581,0.08428246013667426,4.152619589977221,23.75,10.277777777777779,506.3888888888889,0.4322429906542056,21.296728971962615,2.3045822102425877,78035.19444444444,1.0,1,0,4,1,-0.18763910652665486,-0.2533493413791978
Startup_738,2016-01-01,USA,North America,Logistics,IPO,Late Stage,Medium,Medium,Medium,Medium,"Java, Spring",138.0,1694.0,286.0,24.47,37.0,4438807.0,0.1687315634218289,0.08141592920353982,14.436578171091446,7.526315789473684,3.6315789473684212,643.9473684210526,0.4808362369337979,85.26132404181185,2.0575539568345325,116810.71052631579,9.0,1,0,4,1,-0.4167409147974715,-0.23435596411103213
Startup_739,2000-01-01,France,Europe,Gaming,Series C,Growth Stage,Large,Low,High,High,"Node.js, React",321.0,3860.0,236.0,45.85,43.0,941141.0,0.06112406112406112,0.08313908313908314,11.875161875161876,5.363636363636363,7.295454545454546,1042.0454545454545,1.3544303797468353,193.45991561181435,0.7329192546583851,21389.56818181818,6.0,1,0,1,1,-0.49684846539007305,-0.25156785200214865
Startup_740,2018-01-01,UK,Europe,AI,Series A,Growth Stage,Large,High,High,Low,"Java, Spring",400.0,3800.0,565.0,11.65,69.0,590782.0,0.1486450933964746,0.10523546435148645,3.0649828992370427,8.071428571428571,5.714285714285714,166.42857142857142,0.7067137809187279,20.58303886925795,1.4089775561097257,8439.742857142857,8.0,1,1,1,1,-0.7589720582200016,-0.2531240816278493
Startup_741,2015-01-01,Brazil,South America,Gaming,Series B,Growth Stage,Large,High,Medium,High,"PHP, Laravel",126.0,3531.0,741.0,43.66,82.0,4101546.0,0.20979614949037373,0.03567383918459796,12.361268403171009,8.927710843373495,1.5180722891566265,526.0240963855422,0.16981132075471697,58.84097035040431,5.834645669291339,49416.21686746988,4.0,0,0,1,1,-0.6602455122384493,-0.24230951327480613
Startup_742,2003-01-01,Australia,Oceania,Tech,Seed,Early Stage,Medium,Low,Medium,High,"PHP, Laravel",197.0,1940.0,204.0,28.32,58.0,3614024.0,0.10510046367851623,0.1014940752189593,14.590417310664606,3.457627118644068,3.3389830508474576,480.0,0.9609756097560975,138.14634146341464,1.0303030303030303,61254.64406779661,6.0,0,0,1,1,-0.657374590570374,-0.2353635933144873
Startup_743,2001-01-01,Canada,North America,AI,Series B,Growth Stage,Large,Low,Low,Medium,"Node.js, React",79.0,3349.0,120.0,14.29,43.0,1770409.0,0.03582089552238806,0.023582089552238807,4.2656716417910445,2.727272727272727,1.7954545454545454,324.77272727272725,0.6528925619834711,118.09917355371901,1.5,40236.568181818184,6.0,1,1,1,1,-0.7996373121495267,-0.29175236401985016
Startup_744,2021-01-01,USA,North America,FoodTech,Series A,Growth Stage,Large,High,Medium,High,"Python, AI",157.0,3815.0,704.0,38.6,95.0,3086824.0,0.18448637316561844,0.04114255765199162,10.115303983228511,7.333333333333333,1.6354166666666667,402.0833333333333,0.2226950354609929,54.751773049645394,4.455696202531645,32154.416666666668,4.0,0,1,1,1,-0.7517974209045847,-0.24960935775675863
Startup_745,2016-01-01,France,Europe,Gaming,Series B,Growth Stage,Large,Medium,High,Low,"C++, ML",496.0,2899.0,393.0,3.01,93.0,3364723.0,0.13551724137931034,0.17103448275862068,1.0379310344827586,4.180851063829787,5.276595744680851,32.02127659574468,1.2588832487309645,7.6395939086294415,0.7907444668008048,35794.925531914894,9.0,0,0,1,1,-0.7789175602885595,-0.2416303000785833
Startup_746,2014-01-01,Canada,North America,Logistics,Series B,Growth Stage,Large,Low,High,Low,"C++, ML",256.0,3110.0,143.0,2.21,36.0,2086355.0,0.045965927354548373,0.0822886531661845,0.7103825136612022,3.864864864864865,6.918918918918919,59.729729729729726,1.7777777777777777,15.347222222222221,0.556420233463035,56387.97297297297,3.0,1,0,1,1,-0.680712786026717,-0.28343167321233376
Startup_747,2012-01-01,China,Asia,Gaming,Series C,Growth Stage,Medium,High,High,Low,"C++, ML",495.0,1541.0,549.0,6.23,48.0,355998.0,0.3560311284046693,0.321011673151751,4.040207522697795,11.204081632653061,10.10204081632653,127.14285714285714,0.9,11.327272727272728,1.1068548387096775,7265.265306122449,5.0,0,1,1,1,-0.6229019378180582,-0.15561164938226074
Startup_748,2017-01-01,Germany,Europe,Tech,Seed,Early Stage,Large,High,Low,High,"Node.js, React",78.0,3021.0,502.0,27.27,88.0,1054268.0,0.16611515552614162,0.025810721376571807,9.023825281270682,5.640449438202247,0.8764044943820225,306.40449438202245,0.1550695825049702,54.214711729622266,6.3544303797468356,11845.707865168539,3.0,1,0,1,1,-0.8697852886706466,-0.25748840710856413
Startup_749,2009-01-01,Australia,Oceania,Tech,Seed,Early Stage,Large,High,High,High,"Java, Spring",285.0,3079.0,961.0,36.52,59.0,3435604.0,0.312012987012987,0.09253246753246754,11.857142857142858,16.016666666666666,4.75,608.6666666666666,0.29625779625779625,37.96257796257796,3.36013986013986,57260.066666666666,4.0,1,1,1,1,-0.4494480038233961,-0.2135662724336052
Startup_750,2018-01-01,China,Asia,FinTech,IPO,Late Stage,Large,Medium,High,Medium,"Java, Spring",319.0,4865.0,482.0,23.14,53.0,38512.0,0.09905466502260583,0.06555692560624743,4.755445951500206,8.925925925925926,5.907407407407407,428.51851851851853,0.660455486542443,47.908902691511386,1.50625,713.1851851851852,2.0,0,1,1,1,-0.6980686816688488,-0.2678242118161961
Startup_751,2011-01-01,France,Europe,Tech,Series B,Growth Stage,Large,High,Low,Medium,"Node.js, React",31.0,2673.0,719.0,23.5,73.0,3412041.0,0.268885564697083,0.011593118922961856,8.788332086761406,9.716216216216216,0.4189189189189189,317.56756756756755,0.043055555555555555,32.638888888888886,22.46875,46108.66216216216,1.0,0,1,1,1,-0.7511913472710806,-0.2402120160984346
Startup_752,2021-01-01,Brazil,South America,E-commerce,IPO,Late Stage,Medium,Low,Low,Medium,"Java, Spring",62.0,1555.0,204.0,24.74,69.0,2137353.0,0.13110539845758354,0.03984575835475578,15.899742930591259,2.914285714285714,0.8857142857142857,353.42857142857144,0.3024390243902439,120.6829268292683,3.238095238095238,30533.614285714284,8.0,1,0,1,1,-0.8396673812936922,-0.2444125654183453
Startup_753,2000-01-01,Japan,Asia,FoodTech,IPO,Late Stage,Small,High,High,High,"Java, Spring",404.0,418.0,509.0,33.89,18.0,1197075.0,1.2147971360381862,0.964200477326969,80.88305489260144,26.789473684210527,21.263157894736842,1783.6842105263158,0.792156862745098,66.45098039215686,1.2567901234567902,63003.94736842105,9.0,1,0,4,1,0.40957095442666097,0.3404208244441532
Startup_754,2013-01-01,Germany,Europe,Tech,IPO,Late Stage,Large,Medium,Low,Medium,"Python, AI",83.0,3841.0,352.0,22.35,2.0,4989013.0,0.09161894846434149,0.021603331598125976,5.8172826652785,117.33333333333333,27.666666666666668,7450.0,0.23512747875354106,63.314447592067985,4.190476190476191,1663004.3333333333,7.0,0,0,0,3,7.251484726350028,-0.3512922935111384
Startup_755,2010-01-01,India,Asia,Logistics,Series A,Growth Stage,Medium,Low,Medium,High,"Node.js, React",163.0,1660.0,151.0,35.3,2.0,4302878.0,0.09090909090909091,0.09813365442504515,21.252257676098736,50.333333333333336,54.333333333333336,11766.666666666666,1.0723684210526316,232.23684210526315,0.9207317073170732,1434292.6666666667,5.0,0,0,0,3,7.583258124764645,-0.27227032950237523
Startup_756,2003-01-01,France,Europe,FinTech,Seed,Early Stage,Large,Low,High,High,"PHP, Laravel",279.0,2524.0,78.0,29.32,54.0,3324034.0,0.03089108910891089,0.1104950495049505,11.611881188118812,1.4181818181818182,5.072727272727272,533.0909090909091,3.5316455696202533,371.1392405063291,0.2785714285714286,60436.98181818182,1.0,1,0,1,1,-0.6211479712218568,-0.2505638375484644
Startup_757,2003-01-01,USA,North America,FinTech,Seed,Early Stage,Small,Medium,High,High,"Node.js, React",328.0,678.0,423.0,28.21,83.0,2079595.0,0.6229749631811488,0.48306332842415317,41.54639175257732,5.035714285714286,3.9047619047619047,335.8333333333333,0.7735849056603774,66.53301886792453,1.2857142857142858,24757.083333333332,4.0,0,1,1,1,-0.7543302657304447,0.019185917508821922
Startup_758,2020-01-01,Brazil,South America,Tech,Series B,Growth Stage,Medium,Medium,High,High,"PHP, Laravel",464.0,2098.0,270.0,48.12,41.0,332580.0,0.12863268222963317,0.22105764649833254,22.925202477370178,6.428571428571429,11.047619047619047,1145.7142857142858,1.7121771217712176,177.56457564575646,0.5806451612903226,7918.571428571428,1.0,0,0,1,1,-0.3982340267055638,-0.17439969528316893
Startup_759,2022-01-01,France,Europe,EdTech,Series A,Growth Stage,Large,High,High,Low,"Java, Spring",409.0,2949.0,658.0,12.57,3.0,1596842.0,0.22305084745762713,0.13864406779661018,4.261016949152542,164.5,102.25,3142.5,0.6206373292867982,19.07435508345979,1.604878048780488,399210.5,9.0,0,1,0,3,5.329115991295573,-0.2528130378638648
Startup_760,2020-01-01,Brazil,South America,E-commerce,Series C,Growth Stage,Small,High,Low,Medium,"Python, AI",42.0,839.0,674.0,22.59,62.0,4781866.0,0.8023809523809524,0.05,26.892857142857142,10.698412698412698,0.6666666666666666,358.57142857142856,0.06222222222222222,33.46666666666667,15.674418604651162,75902.63492063493,1.0,0,0,1,1,-0.6400675928404826,-0.11256901563169454
Startup_761,2007-01-01,China,Asia,AI,Series A,Growth Stage,Small,Medium,High,Medium,"Node.js, React",372.0,1116.0,360.0,21.31,98.0,4494584.0,0.3222918531781558,0.333034914950761,19.07788719785139,3.6363636363636362,3.757575757575758,215.25252525252526,1.0304709141274238,59.03047091412743,0.9651474530831099,45399.83838383838,5.0,1,0,1,1,-0.7519341770471683,-0.12343979969320248
Startup_762,2005-01-01,France,Europe,EdTech,Series C,Growth Stage,Small,High,High,Low,"Python, AI",468.0,962.0,595.0,2.16,84.0,4004709.0,0.6178608515057114,0.48598130841121495,2.2429906542056073,7.0,5.5058823529411764,25.41176470588235,0.785234899328859,3.6241610738255035,1.2686567164179106,47114.22352941176,8.0,0,1,1,1,-0.7108380606450164,-0.07273368756051779
Startup_763,2019-01-01,Australia,Oceania,AI,Series C,Growth Stage,Large,Low,High,High,"C++, ML",473.0,4059.0,93.0,36.65,62.0,2591016.0,0.0229064039408867,0.1165024630541872,9.027093596059114,1.4761904761904763,7.507936507936508,581.7460317460317,5.031914893617022,389.8936170212766,0.1962025316455696,41127.23809523809,8.0,1,0,1,1,-0.594945397775323,-0.2558265648230053
Startup_764,2009-01-01,France,Europe,EdTech,Series A,Growth Stage,Medium,Low,High,High,"Python, AI",471.0,2165.0,228.0,48.41,76.0,1179138.0,0.10526315789473684,0.21745152354570638,22.34995383194829,2.961038961038961,6.116883116883117,628.7012987012987,2.056768558951965,211.39737991266375,0.4830508474576271,15313.48051948052,5.0,1,0,1,1,-0.6730165587537226,-0.1809769020698962
Startup_765,2018-01-01,UK,Europe,E-commerce,Series C,Growth Stage,Small,Medium,High,Low,"PHP, Laravel",302.0,343.0,394.0,8.65,80.0,4633239.0,1.1453488372093024,0.877906976744186,25.1453488372093,4.864197530864198,3.728395061728395,106.79012345679013,0.7645569620253164,21.89873417721519,1.3003300330033003,57200.48148148148,6.0,1,0,1,1,-0.7331165109383089,0.17595583315362306
Startup_766,2010-01-01,Brazil,South America,Healthcare,Series C,Growth Stage,Large,Low,High,High,"Node.js, React",417.0,2926.0,210.0,36.0,79.0,2067842.0,0.0717458148274684,0.14246668944311583,12.299282541851726,2.625,5.2125,450.0,1.9763033175355451,170.61611374407582,0.5023923444976076,25848.025,5.0,1,1,1,1,-0.7179184775831701,-0.23238687335401242
Startup_767,2004-01-01,Germany,Europe,EdTech,Series B,Growth Stage,Large,Medium,High,Medium,"Java, Spring",393.0,4747.0,415.0,16.73,43.0,1605842.0,0.08740522325189554,0.08277169334456613,3.5235888795282224,9.431818181818182,8.931818181818182,380.22727272727275,0.9447115384615384,40.21634615384615,1.0532994923857868,36496.40909090909,5.0,0,0,1,1,-0.5349927687508762,-0.26904197320961004
Startup_768,2005-01-01,Australia,Oceania,Energy,Series C,Growth Stage,Small,Medium,High,High,"Node.js, React",387.0,523.0,340.0,29.22,15.0,3968934.0,0.648854961832061,0.7385496183206107,55.76335877862596,21.25,24.1875,1826.25,1.1348973607038124,85.6891495601173,0.8762886597938144,248058.375,9.0,0,1,4,1,0.9052778446690064,0.12369703535896541
Startup_769,2013-01-01,Brazil,South America,FinTech,Series A,Growth Stage,Small,Low,High,Medium,"C++, ML",302.0,261.0,8.0,16.76,87.0,4857310.0,0.030534351145038167,1.1526717557251909,63.969465648854964,0.09090909090909091,3.4318181818181817,190.45454545454547,33.55555555555556,1862.2222222222222,0.026402640264026403,55196.704545454544,6.0,0,0,1,1,-0.7082044248350562,0.17263519087472298
Startup_770,2017-01-01,Brazil,South America,Tech,Series A,Growth Stage,Small,Medium,Low,High,"PHP, Laravel",75.0,669.0,444.0,31.2,74.0,4093884.0,0.6626865671641791,0.11194029850746269,46.56716417910448,5.92,1.0,416.0,0.16853932584269662,70.11235955056179,5.842105263157895,54585.12,2.0,0,1,1,1,-0.7236883816131325,-0.07325086641808327
Startup_771,2014-01-01,USA,North America,EdTech,Series B,Growth Stage,Medium,High,Low,High,"Python, AI",46.0,1274.0,702.0,29.51,43.0,2715166.0,0.5505882352941176,0.03607843137254902,23.145098039215686,15.954545454545455,1.0454545454545454,670.6818181818181,0.06543385490753911,41.97724039829303,14.936170212765957,61708.318181818184,4.0,0,1,1,1,-0.524035448769441,-0.16297075247839515
Startup_772,2004-01-01,Japan,Asia,Gaming,Series A,Growth Stage,Small,Low,Medium,High,"PHP, Laravel",139.0,120.0,127.0,32.45,13.0,4854769.0,1.0495867768595042,1.1487603305785123,268.1818181818182,9.071428571428571,9.928571428571429,2317.857142857143,1.0859375,253.51562500000003,0.9071428571428571,346769.21428571426,5.0,1,0,4,1,0.7844293631300491,0.7924566979410789
Startup_773,2020-01-01,China,Asia,FinTech,Series C,Growth Stage,Large,Medium,Low,Medium,"PHP, Laravel",25.0,3880.0,386.0,19.48,47.0,2636981.0,0.0994589023447565,0.006441638752898738,5.019324916258697,8.041666666666666,0.5208333333333334,405.8333333333333,0.06459948320413436,50.3359173126615,14.846153846153847,54937.104166666664,3.0,0,1,1,1,-0.7186382527254819,-0.279783210236764
Startup_774,2000-01-01,USA,North America,Tech,Seed,Early Stage,Large,Medium,Medium,Low,"Node.js, React",142.0,3564.0,472.0,9.3,28.0,3753029.0,0.132398316970547,0.03983169705469846,2.608695652173913,16.275862068965516,4.896551724137931,320.6896551724138,0.30021141649048627,19.661733615221987,3.300699300699301,129414.79310344828,3.0,1,1,4,1,-0.32780498521024765,-0.28072367211909555
Startup_775,2004-01-01,Canada,North America,Healthcare,Seed,Early Stage,Small,Low,High,Low,"Node.js, React",309.0,1014.0,53.0,5.39,58.0,3749104.0,0.052216748768472904,0.3044334975369458,5.310344827586207,0.8983050847457628,5.237288135593221,91.35593220338983,5.722222222222222,99.81481481481481,0.17096774193548386,63544.13559322034,3.0,0,1,1,1,-0.7238415092979341,-0.20767395406156447
Startup_776,2022-01-01,UK,Europe,Energy,Seed,Early Stage,Large,High,Medium,High,"Python, AI",178.0,3811.0,885.0,33.05,78.0,1882113.0,0.23216159496327388,0.04669464847848898,8.669989506820567,11.20253164556962,2.2531645569620253,418.3544303797468,0.20090293453724606,37.30248306997743,4.944134078212291,23824.21518987342,4.0,1,0,1,1,-0.7068542570236693,-0.24404234160156882
Startup_777,2001-01-01,Brazil,South America,Tech,Series A,Growth Stage,Medium,High,Medium,High,"Java, Spring",238.0,2157.0,953.0,32.62,29.0,2157243.0,0.4416126042632067,0.1102873030583874,15.115848007414272,31.766666666666666,7.933333333333334,1087.3333333333333,0.24947589098532494,34.19287211740041,3.98744769874477,71908.1,8.0,1,1,4,1,-0.01876098746959822,-0.1828663529466703
Startup_778,2009-01-01,Japan,Asia,EdTech,Series B,Growth Stage,Medium,High,Low,High,"Java, Spring",66.0,2291.0,789.0,29.09,25.0,3081484.0,0.34424083769633507,0.028795811518324606,12.691972076788831,30.346153846153847,2.5384615384615383,1118.8461538461538,0.08354430379746836,36.822784810126585,11.776119402985074,118518.61538461539,6.0,0,1,4,1,-0.047689540278452645,-0.22518021526284168
